"HolderAddress","Quantity","PendingBalanceUpdate"
"0x4a95da49f82185d2f084310676612c217bc37d9d","20","No"
"0x4bf3256d6d377543ace417f1fc4e9902b39e8904","20","No"
"0x4e25023389293618de937e8d5aed8406eaa9a5c8","20","No"
"0x57025c2b1748823e2fea4c09ed0265caddde8c96","20","No"
"0x57d6e46c2b0e342db08ce4c3210bca3deeafa558","20","No"
"0x5868d2f40fc679747f52fe2b12fc5ae3944dc5d3","20","No"
"0x5bcb4d0f89d3a761bcdc3278afd71ebc972ebd79","20","No"
"0x5d06584ed2597c24dfec598e7745e88a35b2e135","20","No"
"0x5e4bade9fdf00075e3945c9a1424b6ed37e9af6e","20","No"
"0x5eefe0025e8c12f9101850abc9a9c04f6397f776","20","No"
"0x62ac55582716eae4a94aefeaf01eba4ad66cba0e","20","No"
"0x6371b5a132fc553fceb0122db1a912a151425086","20","No"
"0x65b69db96745f65ec6657660d9136cdb84612496","20","No"
"0x65cc938218ccbddf3baf4011c8b83355d6696f16","20","No"
"0x6a4af9b5e33d5baa556db3c5fe0aac0f1df64714","20","No"
"0x6bf2743bfb49672e85a3914bd753376b463e131a","20","No"
"0x6d180563f64d2aaf279e2e1981dd39f91c9b44e9","20","No"
"0x6dc78ae9d52e58cbac150d457f15b7bb2430e7da","20","No"
"0x6e5ab86afd484dd9991a412b7fc716a5ed47cab2","20","No"
"0x6f0547c8e8df1e406ab588d00ca823620bf277e9","20","No"
"0x6f0a1a4759748ec9058a060792520a2e54b057ab","20","No"
"0x717141fd445e10e56eff00459cb4ddf7e8b592cf","20","No"
"0x77ea065477feb4de6f35228e950a7d3224823689","20","No"
"0x785e6817858e542a531ed6d5fabe25c886924c18","20","No"
"0x791a304547bbe77c3f780e0375762dce478a1c05","20","No"
"0x7ae791a963ae95eab899091bc812b96b4fcba658","20","No"
"0x7b5218663a343b8b5d7330bc13ba048e7d418762","20","No"
"0x7c1cca548a4d2861db9cc60ae7e2528767079476","20","No"
"0x7cb640bd3210aa21b311b69a4a124d9a1349ce32","20","No"
"0x7f39916bdc00a9293ecafb0ba4f4fdda42f799cb","20","No"
"0x845a1cd0dd6c1d464bd0af163d6024f3c33c9446","20","No"
"0x8959a6036a9847bc9b5dc3fd620417832b222e6b","20","No"
"0x8ad385954294a8983d665b322178960490764952","20","No"
"0x8bbf2d17e0ffd076c5a127270124f40e71d4be0b","20","No"
"0x8eea551a0a85c690c23342d7493483f71ba14d60","20","No"
"0x90f5253caa51201087d179d977711fb0caba58ef","20","No"
"0x90fdf233d48b4c5929441043ad49fb78b2e2bead","20","No"
"0x92331ccfbd75cecd3b01e21264eb6b32c8903b8d","20","No"
"0x96a7545fe010b657b4c07ab13e0471282549cdad","20","No"
"0x96aac1d3e4d1ae5326ffb041673f542dde3ea6b7","20","No"
"0xa1b1151061fa8a78930b4703ebd3d313391485bd","20","No"
"0xa3c391333be387cfd995b42e7a9ef131e7d95e30","20","No"
"0xa899dab1785e228826d27451a9f77e8fd5569bcf","20","No"
"0xa906759ea8b3c38e06cb269221939de79be80616","20","No"
"0xaa1812dc10ad5584b76753c9b9de0f11c66a221c","20","No"
"0xac7f71c74ec658fe3391fcd54f7bea031c1bbd79","20","No"
"0xb2fa6bb9d293f5bd9f1e349d2a1ad1f1a582a96c","20","No"
"0xb7adc4e5b8e329da267189fd3d977db654f17299","20","No"
"0xb806355eba0c92fd5d2733ffaef0cefc3fd653b4","20","No"
"0xb96ed7755af68ffc464d713171ea9b8f77814702","20","No"
"0xba3a9f59ca96b490af6e5eaea078f624b66f81a2","20","No"
"0xbad5d8b33b9057bb1bde14cff86bfd376e040517","20","No"
