"HolderAddress","Balance","PendingBalanceUpdate"
"0xf8ef7cb6e5405f37dc77731e8fc79228aa09c489","34,169.580828605975743005","No"
"0x58dcd3d054d434608e57657db6d10f7b96d92359","34,065.613215915304212474","No"
"0xb4611ba59cd205005f438b83ff28010b439ec2ed","34,046.922896816879585193","No"
"0x406cbfc2d391bed42078138165465128b4e0cb06","33,899","No"
"0xa82d842fc53867ae1f452d60e145eb29e394e21b","33,542.837194559212796569","No"
"0xe54a7280d7ecb310a846af470da701df152c3595","33,432.766084505145663901","No"
"0xf04931abf62bff8c892e8d7507493ff321bbd8c5","33,155.12644935372774952","No"
"0xa96b89c6a71847a83a54d4db395e1b43799bc037","33,155.12644935372774952","No"
"0x657d732cc8ace759a978c9acac8eb3462470360f","33,100.876559960953915899","No"
"0xf5e5f6f7a5c92753b60d19bbdcd5aeacf4565b5a","33,034.968427466184492648","No"
"0x528ec3682f48f8c0467c73d7aa8ef94a9758fe88","32,737.647552643512947467","No"
"0x07c91fabb9d357f6a20e1cd71f83c73bc6a06150","32,599.381981646965817738","No"
"0x97fa207fb9098eebe1664a9e0ce7b110f7a45b36","32,336.033083239771856693","No"
"0x23f6cd8c3e6f5defd7aeecfbad1f8462b92717f7","32,203.73","No"
"0x827b7df8e7a44e923cce6cd6477fc8988747362a","32,066.108495750801606213","No"
"0x2fe981bc2da10b6da628db3a2a2c824cc68fb39d","31,746.04","No"
"0x14f1d7fed4c94b65cb2a8b6ba93cf4481bcd2394","31,693.641668126682328698","No"
"0x401ace893a7a0798d7dcef33ee324aa08ede73a6","31,570","No"
"0xb0f860a4cfe65a600b03631eb3a942f7eef6d1c1","31,436.575448754375545583","No"
"0x6e20598627b26df6f0107367b782fcec2c1b8c56","31,277.837997092114885645","No"
"0xc32eeae6c2609880cbc77d52a0eef9d94b7fec72","31,162.393559100181816257","No"
"0x0d23a411423e922bac52827af1dfebb6c0a27bb6","31,138.803990726419807781","No"
"0xb0d349d151cc3ca1d4dbc12cdd7d23672ee51a83","31,069.605824154661275964","No"
"0xdd76a4231e7f82b1ab93f60c7ce63676a67f2172","30,947.034648784687902103","No"
"0x636de8a722c2679ae760d7fd3cf4c2dd4846d057","30,491.68095425006211181","No"
"0xe6b01d6e26df7e75e30dac6b768cd36aeb5852ff","30,352.988384611108710755","No"
"0x8dc444e208748cdd7e5564d744764437fefbe8a7","30,259.408179738024407815","No"
"0x78214c6024ac3065c181d2f97ba3aea75a1c1e03","30,224.120524994688362915","No"
"0x7ba0466d68174a8d8959996c4b4455b29a2ce482","30,188.553475103291537966","No"
"0x12f7779219e601972f5bc801886f9dd8abcfceb7","30,000.000000000028910645","No"
"0x2139082c07e951687d46ff0cb877d81030a3a3e5","29,902.23","No"
"0x558c6ca31172a587694a4d321bb230d629aef74a","29,748.314251840779456487","No"
"0x1e73eae969490a9b05d276ee52b0bde07b339469","29,748.314251840779456487","No"
"0xc6679fb24a7f65c881dd2b050f117138120d19c0","29,748.314251840779456486","No"
"0x66393034063b6df0ed5d0324654b509ac7eb738f","29,748.314251840779456486","No"
"0xf4d2229b7a884bcf784e66607c193ecdf96913e1","29,515.75","No"
