"HolderAddress","Quantity","PendingBalanceUpdate"
"0x11c9df224e81a638e2d517b1ac87d4cb17435914","10","No"
"0x11fa3c50d4bda469b79011518d5950d36d6a82cb","10","No"
"0x12345654b9a6e36172fb7afd251e7c5ebe07a1d7","10","No"
"0x12681f290f07de2a5a94e890a046254323968036","10","No"
"0x1281d9e6ee109f5d3daaaddacf0e7562ee345382","10","No"
"0x128fdded09548b761cc67deab41ebe7475657ab7","10","No"
"0x13858bb023d5d9b922b3587d03e474c1a00a5a85","10","No"
"0x1405c7543116b5969c9713e92d088ebea7034e43","10","No"
"0x1456319ff1278ace03fee6afe3cbf214416e874a","10","No"
"0x15b4c8ee2aca3eeebb3b5de311d659d2fb5736fa","10","No"
"0x1664a8fdc28609621bbd4f254a2a7752289a8b11","10","No"
"0x16eaa76388ae752123211e0eae3cb5cab75eb938","10","No"
"0x183fb1b920c4e03fddc0e49d10793ba97102e43f","10","No"
"0x18632b8e893f808e987aac0e3651e644f5602099","10","No"
"0x18990e31da30e7f5d0208710676533d1ff12ffd6","10","No"
"0x1a43f14f61185cd4172ba460a1a16510d9e23172","10","No"
"0x1b86395c65812f72d7527eac788f43bef1100b5e","10","No"
"0x1c0d2a0f8b8442c3b2f88ae1b4320685f88842a1","10","No"
"0x1d819ba91c5cf87dedf76645aee1d49234e78f7c","10","No"
"0x1eab0c534a115993b2ab49a0a2b4190cf9621f39","10","No"
"0x1eeee94b249f1532cad95203ecc76da4dd92a9d2","10","No"
"0x1f8c95f696881e8fc5fab47111e0a403f95dd2c9","10","No"
"0x1fea54fb25c7a59cdb108390a8c1f24302b40886","10","No"
"0x2049d98e33fed6efbdfaa56446e5a9dc4cfe96b4","10","No"
"0x20668bb96fd6257873a2ca1b4329f6c5522be7f5","10","No"
"0x20d85b27150c4e7cf39a3b28e8d77b568b6dc530","10","No"
"0x227f2a622aeefeead40f3aa2b43388268a59de94","10","No"
"0x23ca33067b6127cc6e72ab99de2becaab88d26cf","10","No"
"0x23e0a5a85d137caa2ea380d87a72108dadde21b2","10","No"
"0x242f8f10c8b1d1bc8c8df9535330318cb3de06fd","10","No"
"0x2515c4ec46004229403d7d99c129784ae0ee4a4a","10","No"
"0x25ff561168ac619b5ce2bff7084a4a59a81aec55","10","No"
"0x26c02c516d45c0c9fa1e2628829afb2187e70769","10","No"
"0x26f0c3a144ff485818295b3e62f989cf2226ab03","10","No"
"0x270d1c8c0f13ff925f710dff38bf806bdbb4e6b2","10","No"
"0x279633ee7b74f72272c3131af2c23aed9a571158","10","No"
"0x280fdcd478fa8a52a36428b4a15d580726809219","10","No"
"0x2b248c4477016b4c9cabcd097bc5d7e44177dace","10","No"
"0x2c583f391fe2c31a55fab86850544bf07f78295a","10","No"
"0x2d41a000389daf03207e4e0b28a1ed083a777ba3","10","No"
"0x2db74da362cae3ff839502248e19ea5e26da5230","10","No"
"0x2df4448882e192c4f2acc28afb5827c2d6cc63d1","10","No"
"0x2e67c0b61e896d777a5c4000a5b09816e5377c6b","10","No"
"0x2f63eeccfef984bbecb30758f6f2a0c0427d5812","10","No"
"0x30f1067e441f4afcd21fd135a4d856c1046e3c7e","10","No"
"0x318153f5fca355417ab610d449f87195871d7e5c","10","No"
"0x31aa00ba38248ff70f6d44a19554705d9dc9f104","10","No"
"0x31b8534eb77df5ebc9945704ca230a733936679f","10","No"
"0x31d73df5b548801ae39ec191f3c6c74c4efc97de","10","No"
"0x323fa1a506012b62f38bd4e3af12fce6d1f2254e","10","No"
"0x32b71d7041eb663f207292efb32103494b235db0","10","No"
"0x3349a75d43fed6ea34e82ad58d6e3f9436f42f85","10","No"
"0x335f7a51776dc160891c43a48654ddb9870832a5","10","No"
"0x3471bb7517b58a0bb1a30f57e357ba9b5dd70c8f","10","No"
"0x34924a4549b28d23eeebe6c4fb4fe30e2ff72827","10","No"
"0x34b0a942872a45f6d38a80b99c399336048e6e98","10","No"
"0x34cc3495dc0f1a4ae4e7cdb82eabaa4c69875f55","10","No"
"0x3567f5fa5a8e0142f24e3d3cd8ad1fb3290defe6","10","No"
"0x35fbe5f6375c9d54b787b379e2d7d35f7abb21a4","10","No"
"0x3621fd0db8dabc21d522851de01114cf82b7c21f","10","No"
"0x36c810770fc712389f8e23af445eaf6c751c0c4b","10","No"
"0x376a6b08bc3e5bd7f2b28fcd66f53385e435a3c5","10","No"
"0x37852dbb73c1f8abdca312d0c4308b64b5f47822","10","No"
"0x37cbd761475614dc1f87e93989d49f165bc59e74","10","No"
"0x37efb4969c8b4a959fa035d0988e08177fde3034","10","No"
"0x38d3bbbc5b91075bd5b4e9e8d7dbb340ecca5cd8","10","No"
"0x39670b4a9c30512ecc4bdf2ee02511088e81ec80","10","No"
"0x3a082328fcbd3648ea673b5c374ab5633773b39c","10","No"
"0x3a60cff76f0feca1e2a1b4db0bfdd52f3d950c5b","10","No"
"0x3ac53bbab3a2b91fe1cc6ada38d4d11a02a83f89","10","No"
"0x3b67ba9f9de36aa9a5623d683ed332abf072da10","10","No"
"0x3b9c6a0351da37e0b5e62d512eafb05f4f2f4126","10","No"
"0x3c2e56f3ae49d2b91b4615ef795a2a2be125cfdd","10","No"
"0x3cbb6166ac506dbbae6f14a28911561592e722c2","10","No"
"0x3d00523185a50dce10bcaa52e7a0df19728f4416","10","No"
"0x3d81fa04b30c7ac4571274e17891fbb9be8a5bf3","10","No"
"0x3d9003ef82642ef3ae766989b12fcc054c864ea5","10","No"
"0x3e110084d7f6a819c9bf3b190960fcf666760ada","10","No"
"0x3e7a8f45cf792cadd9f62e1d8e1da21f6b8eef72","10","No"
"0x3eb10310776e35d00485fa79c10e0a18d93f603b","10","No"
"0x3f01a81ec2d6eeeafed7a9c1346c4160c0cd83a8","10","No"
"0x3f59b5e85a9f6c3c94fbcd61b486e44b4f6b5e9f","10","No"
"0x40f2d05b52f0fe3b1a56aeaa68c11038ed84db51","10","No"
"0x41742f83453fb6a6d1777f15ba84bff6635a721e","10","No"
"0x4245015ad786b6af1aced544127af4dc8c6083fa","10","No"
"0x4330fd9fa6497f65c4eca66c9acd4b862942a422","10","No"
"0x439b611db26b6c7f0c53d63ce811c1af849d5edf","10","No"
"0x4502f749360c4c01dfaa8a6eecd945c037f18fcc","10","No"
"0x45535d14cef924a057286d0ef232023cdc6ecf9b","10","No"
"0x47a84e205df29c17bf50ea653c60d25ac5ec2c50","10","No"
"0x493e25eba48cfab1f3ca9ad4028a701528ebce7f","10","No"
"0x49f22e2f2445194abb290c4d9f9022684893c87c","10","No"
"0x4b9765bacc3f86dcdf569e299847f97bf45442dc","10","No"
"0x4c7b526a078556211fe30811523b0c17aa6d2796","10","No"
"0x4cb01b6672bc750821af952ec5a2447fc90195b1","10","No"
"0x4d54556ed42011b30aa662c696515bab5506660a","10","No"
"0x4d5e77d903ac23999c2ee4e705be1b7ff6feac58","10","No"
"0x4e0688ab23fdc482f3ae8859545490551ec3a90c","10","No"
"0x4e946977e7f9c3424e81e32b1f2bc46bf5dc2883","10","No"
"0x4f12bfdb47de4d2303d4072ef7a345ef561f01a8","10","No"
"0x4f1b52418e20b34aa5f7630150449282eeebbc49","10","No"
