"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xaf001f5054fc072e4f32cd6370b1bc55c5752657acb7f8b63e09615c6add377e","17770057","1690287479","2023-07-25 12:17:59","0x04a8b92e9dd4208e01b4d23679bac76782e6bf72","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,582","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x3866e4efe875745f4485c3531e123d00d49a07541d429dadcd274e846054eca3","17770059","1690287503","2023-07-25 12:18:23","0xc9cf84994e1dc2fd04bccbcda4b77e16702b047f","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","2,420.948616363636363636","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xb14b151bb16afdb54f55d4c4c595576f9875514e50ebdfe5c614b134564a2512","17770062","1690287539","2023-07-25 12:18:59","0x605302cdc16807f5cf663cdf7db8a0525718c257","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","2,928.811890540690113905","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x1a0b2a1a1135aeed8cd6e5a5d21b9c0852870a17e6b5cc6a3a7937e2c577a1a8","17770063","1690287551","2023-07-25 12:19:11","0x8d82ec944633751d1c226a28a82fd28e2b0a20fe","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","186.226816363636363636","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x91a305a6f571134f01e1ccd35836f03ee01931b70fb9a11cbbf36b0e8ee7189c","17770066","1690287587","2023-07-25 12:19:47","0xcd98612d2281c974224556a4c5b23431956c3370","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","7,355.959258181818181817","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x4acdb79ea1430d1bb355b9aecce59507a8a0d92ae86d193cfa850e67cf984c1a","17770067","1690287599","2023-07-25 12:19:59","0x2ac46131ef913e12af445e6441a7ef7dc3fec516","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","931.134083636363636363","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xfe72f0214a88262ab35620a78fc02696f2a63e12736e289f48172a1f24a4e07d","17770073","1690287671","2023-07-25 12:21:11","0xaf5ec6319a313024c1e0de7ceebc7d0f5e1c3ee9","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","11,329.145081956809235835","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf41c6ec8e210af075995302d5a6ff4e2a266f5418bc82f4d7c045960b210b51b","17770074","1690287683","2023-07-25 12:21:23","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","0xcd98612d2281c974224556a4c5b23431956c3370","0.122291455052712009","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf41c6ec8e210af075995302d5a6ff4e2a266f5418bc82f4d7c045960b210b51b","17770074","1690287683","2023-07-25 12:21:23","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","0xcd98612d2281c974224556a4c5b23431956c3370","7,355.959258181818181817","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x91b284cc177f30e58cc00be7190b1a46325b168cde0e4562ae646f2904f69ed4","17770076","1690287707","2023-07-25 12:21:47","0x4b5cc7500e8382e50396eaca8fb73c4db1aeb6ef","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","28,251.11","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x5718f43bcd87fc80ca5683634f3364f028c441d80ebf6a56174d321d7555a3b1","17770077","1690287719","2023-07-25 12:21:59","0xc1b850bf1e80cc753a70c509cb673489e85ceaa8","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,724.536332727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
